PWPW: nowe e-dowody bêd¹ mog³y mieæ dodatkowe funkcjonalnoœci - Bankier.pl;2017-12-06 20:43;https://www.bankier.pl/wiadomosc/PWPW-nowe-e-dowody-beda-mogly-miec-dodatkowe-funkcjonalnosci-4044174.html;Wiceminister Zdzikot podkreœli³, ¿e pañstwo zaproponuje rozwi¹zanie zawieraj¹ce zarówno cyfrow¹ to¿samoœæ, jak i podpis. Od rynku bêdzie zale¿a³o, czy i jakie na bazie tych rozwi¹zañ powstan¹ kolejne us³ugi. Jednoczeœnie zgodnie z za³o¿eniami powstaæ ma szereg placówek, które bêd¹ umo¿liwia³y obywatelom korzystanie z funkcjonalnoœci nowego dowodu, np. na bazie placówek pocztowych czy bankowych.
PWPW: nowe e-dowody bêd¹ mog³y mieæ dodatkowe funkcjonalnoœci - Bankier.pl;2017-12-06 20:43;https://www.bankier.pl/wiadomosc/PWPW-nowe-e-dowody-beda-mogly-miec-dodatkowe-funkcjonalnosci-4044174.html;autor: Mateusz Babak
PWPW: nowe e-dowody bêd¹ mog³y mieæ dodatkowe funkcjonalnoœci - Bankier.pl;2017-12-06 20:43;https://www.bankier.pl/wiadomosc/PWPW-nowe-e-dowody-beda-mogly-miec-dodatkowe-funkcjonalnosci-4044174.html;edytor: Marek Micha³owski
PWPW: nowe e-dowody bêd¹ mog³y mieæ dodatkowe funkcjonalnoœci - Bankier.pl;2017-12-06 20:43;https://www.bankier.pl/wiadomosc/PWPW-nowe-e-dowody-beda-mogly-miec-dodatkowe-funkcjonalnosci-4044174.html;mtb/ maro/
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Prezydent Donald Trump oœwiadczy³ w œrodê, ¿e USA uznaj¹ Jerozolimê za stolicê Izraela. Powiedzia³, ¿e Izrael ma prawo decydowaæ o swojej stolicy. Wskaza³, ¿e w Jerozolimie znajduje siê izraelski parlament i S¹d Najwy¿szy.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Trump oœwiadczy³, ¿e decyzja ta ""oznacza pocz¹tek nowego podejœcia do konfliktu miêdzy Izraelem a Palestyñczykami"" i ¿e le¿y w interesie Ameryki. Przyzna³ zarazem, ¿e mo¿e ona wywo³aæ protesty oraz kontrowersje, i wezwa³ do zachowania spokoju."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Zastrzeg³, ¿e USA nie zajmuj¹ stanowiska w kwestiach dotycz¹cych ostatecznego statusu Jerozolimy. Powiedzia³ te¿, USA zdaj¹ sobie sprawê, i¿ konkretne granice izraelskiej suwerennoœci w Jerozolimie bêd¹ przedmiotem rozmów w sprawie ostatecznego statusu tego miasta.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Trump zapewni³, ¿e jest ""g³êboko zobowi¹zany"" do wspierania porozumienia pokojowego miêdzy Izraelem i Palestyñczykami i popiera dwupañstwowe rozwi¹zanie konfliktu na Bliskim Wschodzie."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Doda³, ¿e USA chc¹ u³atwiæ zawarcie takiego porozumienia na Bliskim Wschodzie, które bêdzie mo¿liwe do zaakceptowania dla obu stron konfliktu. Podkreœli³, ¿e on sam zrobi wszystko co w jego mocy, by porozumienie to zosta³o osi¹gniête.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Spo³ecznoœæ miêdzynarodowa nie uznaje Jerozolimy za stolicê Izraela, a prawie 90 ambasad mieœci siê w Tel Awiwie. Izrael kontroluje Jerozolimê od 1967 roku, gdy w trakcie wojny szeœciodniowej zaj¹³ wschodni¹ czêœci¹ miasta.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Zgodnie z ustaw¹ z 1995 roku USA mia³y docelowo przenieœæ ambasadê do Jerozolimy, a prezydent móg³ odraczaæ ten krok ze wzglêdów bezpieczeñstwa narodowego. Decyzja w tej sprawie jest podejmowana co szeœæ miesiêcy. W zwi¹zku z obawami, ¿e zagrozi to procesowi pokojowemu na Bliskim Wschodzie, kolejni prezydenci podpisywali rozporz¹dzenia o czasowym odroczeniu realizacji ustawy; w czerwcu tak¿e Trump odroczy³ tê decyzjê. Natomiast dziœ po raz kolejny podpisa³ odroczenie, ale wyda³ te¿ decyzjê o rozpoczêciu przygotowañ do przeniesienia amerykañskiej ambasady z Tel Awiwu do Jerozolimy."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Decyzja prezydenta USA Donalda Trumpa o uznaniu przez USA Jerozolimy za stolicê Izraela to ""historyczny prze³om"" - oœwiadczy³ premier Izraela Benjamin Netanjahu."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Netanjahu podkreœli³ w oœwiadczeniu, ¿e Izrael jest bardzo wdziêczny za decyzjê Trumpa, któr¹ nazwa³ ""wa¿nym krokiem w stronê pokoju""."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Zapewni³, ¿e Izrael ""bêdzie kontynuowaæ wspó³pracê z prezydentem i jego zespo³em, by sen o pokoju siê spe³ni³""."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Premier wezwa³ równie¿ inne kraje do tego, by posz³y za przyk³adem USA i przenios³y swoje ambasady z Tel Awiwu do Jerozolimy.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Przywódca Autonomii Palestyñskiej Mahmud Abbas potêpi³ i odrzuci³ w œrodê decyzjê prezydenta USA Donalda Trumpa o uznaniu Jerozolimy za stolicê Izraela.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Doda³, ¿e decyzja Trumpa jest równoznaczna ze zrzeczeniem siê przez USA roli pokojowego mediatora w regionie.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Palestyñski Hamas og³osi³ po wyst¹pieniu prezydenta USA, ¿e Donald Trump otworzy³ ""bramy piekie³"". Organizacja Wyzwolenia Palestyny oceni³a, ¿e decyzja ta ""niszczy"" szanse na dwupañstwowe rozwi¹zanie konfliktu."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Palestyñski Hamas decyzjê prezydenta USA ""jawn¹ agresj¹ na Palestyñczyków"" i wezwa³ do ""podminowania amerykañskich interesów w regionie"" oraz ignorowania Izraela."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Przywódca Hamasu Ismail Hanije oznajmi³ w komunikacie, ¿e Palestyñczycy ""wiedz¹, jak w³aœciwie odpowiedzieæ na brak szacunku dla ich uczuæ i ich sanktuariów"". Doda³, ¿e decyzja Donalda Trumpa ""nie zmienia faktów historycznych ani geografii""."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Prezydent Francji Emmanuel Macron powiedzia³, ¿e jednostronna decyzja USA ws. Jerozolimy jest godna po¿a³owania, sprzeczna z prawem miêdzynarodowym, a ""Francja jej nie aprobuje""."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Macron zaapelowa³ te¿ do zainteresowanych strony, by ""za wszelk¹ cenê uniknê³y przemocy""."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Równie¿ Unia Europejska jest powa¿nie zaniepokojona decyzj¹ prezydenta Stanów Zjednoczonych. Oœwiadczenie w tej sprawie opublikowa³a szefowa unijnej dyplomacji Federica Mogherini.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Szefowa unijnej dyplomacji napisa³a w oœwiadczeniu, ¿e ta decyzja bêdzie mia³a reperkusje i odbije siê negatywnie na rozmowach pokojowych. Doda³a, ¿e stanowisko Unii Europejskiej pozostaje niezmienne.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Wspólnota nadal uwa¿a, ¿e nale¿y znaleŸæ takie rozwi¹zanie, które uczyni z Jerozolimy stolicê dwóch narodów - Izraela i przysz³ego pañstwa palestyñskiego. ""Unia Europejska apeluje do wszystkich o spokój i powœci¹gliwoœæ, by unikn¹æ eskalacji konfliktu"" - napisa³a Federica Mogherini."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Podkreœli³a, ¿e nale¿y doprowadziæ do bezpoœrednich negocjacji, które pozwol¹ rozwi¹zaæ wszystkie problematyczne kwestie. ""Unia jest gotowa wspieraæ ten proces"" - doda³ szefowa unijnej dyplomacji."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Izraelskie media poda³y, ¿e premier Benjamin Netanjahu i jego doradcy aktywnie uczestniczyli w podejmowaniu przez administracjê USA decyzji ws. statusu Jerozolimy, a prezydent Stanów Zjednoczonych Donald Trump ""w pe³ni koordynowa³"" te dzia³ania z izraelskimi partnerami."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Anglojêzyczny portal ""Times of Israel"" przytacza w œrodê relacje telewizji Hadaszot i Channel 10, które poda³y, ¿e doradcy Netanjahu ""zachêcali, wspierali i uspokajali"" amerykañsk¹ administracjê podczas debaty na temat uznania przez USA Jerozolimy za stolicê Izraela."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Ekipa izraelskiego premiera mia³a ""uspokajaæ"" Amerykanów co do ewentualnych konsekwencji zmiany statusu Jerozolimy; administracja Trumpa prowadzi³a od d³u¿szego czasu rozmowy z Netanjahu, podczas gdy ""Palestyñczycy nic nie wiedzieli o tym zamiarze"" do ostatniej chwili - poda³a Hadaszot."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Wed³ug Channel 10 ambasador Izraela w Waszyngtonie Ron Dermer zna³ wszelkie szczegó³y tocz¹cych siê konsultacji i gra³ w nich bardzo istotn¹ rolê.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Trump ""przyj¹³ izraelskie argumenty, zgodnie z którymi nale¿y oddzieliæ kwestiê uznania Jerozolimy (za stolicê pañstwa ¿ydowskiego) od procesu pokojowego"" - pisze ""Times of Israel""."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Departament Stanu rozes³a³ instrukcje do wszystkich placówek dyplomatycznych USA, w których odradza amerykañskim urzêdnikom podró¿e do Izraela, a zw³aszcza Jerozolimy i na Zachodni Brzeg - poda³ w œrodê Reuters, który dotar³ do kopii instrukcji resortu.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"""Ambasada w Tel Awiwie i konsulat generalny w Jerozolimie prosz¹ o zrezygnowanie ze wszystkich podró¿y, które nie s¹ nieodzowne, do Izraela, Jerozolimy i na Zachodni Brzeg od 4 do 20 grudnia 2017 roku"" - g³osi depesza, nie podaj¹c powodów wydania takich instrukcji."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Po Jerozolimie wolno siê bêdzie przemieszczaæ tylko w celach s³u¿bowych i w sytuacjach ""nieodzownych"" - podkreœli³ Departament Stanu."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Przedstawiciel administracji USA powiedzia³ agencji Reutera, ¿e amerykañski wywiad ocenia, i¿ og³oszenie zmiany statusu Jerozolimy mo¿e wywo³aæ wrog¹ reakcjê wobec Izraela i zagroziæ amerykañskim interesom na Bliskim Wschodzie.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;Palestyñski Hamas wezwa³ do masowych protestów w zwi¹zku ze zmian¹ statusu Jerozolimy.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Tureckie MSZ potêpi³o uznanie przez USA Jerozolimy za stolicê Izraela jako ""nieodpowiedzialne"" i wezwa³o Waszyngton do ponownego rozwa¿enia tej decyzji."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"MSZ wyda³o oœwiadczenie, w którym ostrze¿ono, ¿e zapowiedziane przeniesienie ambasady Stanów Zjednoczonych z Tel Awiwu do Jerozolimy bêdzie mia³o negatywne konsekwencje ""dla pokoju i stabilnoœci w regionie""."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Wyra¿ono opiniê, ¿e uznaj¹c Jerozolimê za stolicê Izraela, Trump narusza prawo miêdzynarodowe i rezolucje ONZ. W oœwiadczeniu wskazano, ¿e w wielu rezolucjach Narodów Zjednoczonych podkreœla siê, i¿ pañstwo palestyñskie z Jerozolim¹ Wschodni¹ jako stolic¹ jest warunkiem wstêpnym rozwi¹zania konfliktu bliskowschodniego. ""To niedopuszczalne, ¿e USA, sta³y cz³onek Rady Bezpieczeñstwa ONZ, ignoruj¹ ten fakt"" - g³osi oœwiadczenie tureckiego MSZ."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Dzieñ wczeœniej prezydent Turcji Recep Tayyip Erdogan ostrzeg³, ¿e status Jerozolimy to ""czerwona linia dla muzu³manów"" i zapowiedzia³, ¿e mo¿e zerwaæ stosunki dyplomatyczne z Izraelem, jeœli Waszyngton uzna to miasto za izraelsk¹ stolicê."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Iran ""zdecydowanie potêpia"" decyzjê og³oszon¹ przez prezydenta USA Donalda Trumpa o przeniesieniu ambasady USA z Tel Awiwu do Jerozolimy - oœwiadczy³o w œrodê irañskie ministerstwo spraw zagranicznych."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;W oœwiadczeniu podkreœlono, ¿e krok podjêty przez stronê amerykañsk¹ narusza miêdzynarodowe rezolucje.
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Najwy¿szy przywódca duchowo-polityczny Iranu ajatollah Ali Chamenei powiedzia³ wczeœniej w œrodê, ¿e Stany Zjednoczone próbuj¹ destabilizowaæ region i wszcz¹æ wojnê, by chroniæ bezpieczeñstwo Izraela. Doda³, ¿e Palestyna zostanie wyzwolona, Palestyñczycy zwyciê¿¹, a decyzja USA ""œwiadczy o braku kompetencji i jest b³êdem""."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"""Iran nie mo¿e i nie zamierza siedzieæ cicho"" - zaznaczy³ prezydent Iranu Hasan Rowhani."
Stany Zjednoczone uznaj¹ Jerozolimê za stolicê Izraela  - Bankier.pl;2017-12-06 19:25;https://www.bankier.pl/wiadomosc/Stany-Zjednoczone-uznaja-Jerozolime-za-stolice-Izraela-4044133.html;"Zaapelowa³ do wszystkich muzu³manów i Organizacji Wspó³pracy Islamskiej, by zjednoczyli siê w obliczu ""amerykañsko-syjonistycznej zmowy"". Jego zdaniem tak¿e Palestyñczycy powinni ""z wiêksz¹ ni¿ dot¹d odwag¹"" protestowaæ przeciwko planowanej decyzji USA."
